Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Createur_de_la_donnee,Date_de_mise_a_jour,Contacts_du_POI,Classements_du_POI,Description,CP,Ville,nom_departement,nom_region,nom_membre,raison_sociale
Planet Sushi,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.970818,2.307403,43 rue du Général de Gaulle,Office de Tourisme d'Enghien-les-Bains,2024-02-01, https://www.planetsushi.fr/,,"Profitez de la gastronomie japonaise dans une ambiance pop, en plein centre-ville, à proximité du lac, de la gare et du cinéma. Large choix de makis, sushis, sashimis, yakitoris… aux saveurs innovantes, préparés sur place à base de produits frais.",95880,Enghien-les-Bains,Val-d'Oise,Île-de-France,Enghien-les-Bains,CA Plaine Vallée
Subway,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.970685,2.308347,5 rue Robert Schuman,Office de Tourisme d'Enghien-les-Bains,2025-10-15, https://restaurants.subwayfrance.fr/fr/ile-de-france/val-d-oise/enghien-les-bains/subway-enghien-les-bains-35,,"Restaurant rapide au concept original vous permettant de créer votre propre sandwich, à manger sur place ou à emporter.",95880,Enghien-les-Bains,Val-d'Oise,Île-de-France,Enghien-les-Bains,CA Plaine Vallée
Église Saint-Martin,"['Site culturel', 'Lieu', ""Point d'intérêt"", 'Site religieux', 'Eglise']",48.763508,2.168052,11 rue Pierre Bonnard,Office de Tourisme et des Congrès de Versailles Grand Parc,2022-05-11, https://www.sjbj.fr/,,"Cette église (13ème siècle), reconstruite et agrandie au début du 16ème siècle, possède un clocher haut, pointu et flanqué de quatre pyramidions, forme insolite dans la région.",78350,Jouy-en-Josas,Yvelines,Île-de-France,Jouy-en-Josas,CA Versailles Grand Parc (CAVGP)
Ecole des Courses Hippiques AFASEC,"['Lieu', ""Point d'intérêt"", 'Commerce de détail']",48.947545,2.14239,2 Avenue Hoche,Office de Tourisme de Maisons-Laffitte,2024-04-09,,,Formations aux métiers du cheval et des courses hippiques,78600,Maisons-Laffitte,Yvelines,Île-de-France,Maisons-Laffitte,CA Saint Germain Boucles de Seine
Le jardin japonais - Hôpital d'Aincourt,"['Site culturel', 'Parc et jardin', 'Lieu', ""Point d'intérêt""]",49.08,1.7608,38 rue Carnot Parc de la Bucaille,Parc naturel régional du Vexin Français,2025-03-10, https://hopital-novo.fr/,,"Conçu dans les années 1970 par le docteur Hamon, directeur du centre médical, ce jardin s'inspire d'un manuscrit japonais du XIIe siècle, le Sakutei-ki.",95510,Aincourt,Val-d'Oise,Île-de-France,Aincourt,CC du Vexin-Val de Seine
Hommes aux mille mains - Sur les traces d’Arsène Lupin : entre magie et mentalis,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.8714948,2.3681825,Laurette Théâtre 36 rue Bichat,Paris je t'aime - Office de Tourisme,2026-03-20, http://www.jean-michel-lupin.fr/,,"Découvrez Arsène Lupin, le gentleman cambrioleur, à travers une aventure captivante. Jean-Michel Lupin, maître en phénomènes magiques et mentalisme, part à la recherche d'un trésor précieux. Grâce à la lecture de la pensée, la numérologie et des prédictions, il interroge et éveille l'esprit. Ce mentaliste talentueux poursuit l'héritage d'Arsène Lupin en pénétrant vos pensées avec habileté, alliant mystère, magie et poésie.",75010,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Le 1807,"['Restauration', 'Lieu', ""Point d'intérêt"", 'Bar, bar à thème']",48.874275,2.2980316,Hôtel Napoléon - 40 avenue de Friedland,Paris je t'aime - Office de Tourisme,2026-03-20,,,"Le 1807, situé à l'hôtel Napoléon, est un bar élégant à l'ambiance parisienne. Ouvert du matin au soir, il accueille une clientèle variée pour café, déjeuner, thé à la française ou apéritifs. Sa décoration Art Déco des années 1930 rappelle Napoléon, avec un style linéaire et symétrique. Luminosité et discrétion caractérisent cette terrasse intimiste, idéale pour observer la vie parisienne.",75008,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Sejours et Affaires Rive Gauche,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hébergement collectif', 'Résidence de tourisme']",48.856567,2.778422,20 cours du Danube,Seine et Marne Attractivité,2025-03-05, http://www.sejours-affaires.com/,,"Au coeur des activités économiques et de loisirs, à quelques minutes du Parc Disneyland® Paris, la Résidence Rive Gauche vous accueille en toute convivialité.",77700,Serris,Seine-et-Marne,Île-de-France,Serris,CA Val d'Europe Agglomération
Chichoune Accroforest,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs', 'AdventurePark']",48.739166,2.607486,Avenue des Hyverneaux Complexe sportif de l'Entre Deux Parcs,Seine et Marne Attractivité,2025-03-25, http://www.chichoune.com/,,"Accrobranche à 20 mins de Paris
9 parcours adaptés à tous, enfants à partir de 3 ans et adultes, vous entraineront d’arbre en arbre grâce à plus de 140 ateliers.",77150,Lésigny,Seine-et-Marne,Île-de-France,Lésigny,CC Les Portes Briardes Entre Villes et Forêts
LE CLOS ST JEAN,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.271087,2.678786,4 RUE GUINEBERT,Office de Tourisme du Pays de Nemours,2026-02-04,,,Découvrez LE CLOS ST JEAN à Saint-Pierre-lès-Nemours ! Savourez une cuisine de brasserie en terrasse. Idéal pour une pause gourmande en ville ou après le shopping.,77140,Saint-Pierre-lès-Nemours,Seine-et-Marne,Île-de-France,Saint-Pierre-lès-Nemours,CC Pays de Nemours
KING OF THAI,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.264988,2.695073,22 PLACE JEAN JAURES,Office de Tourisme du Pays de Nemours,2026-02-03, https://xn--kingoftha-85a.com/,,"Plongez dans un univers culinaire où les saveurs de la Thaïlande sont à l’honneur. Chez King of Thai , chaque plat est préparé avec passion et des ingrédients authentiques pour vous offrir une expérience inoubliable.",77140,Nemours,Seine-et-Marne,Île-de-France,Nemours,CC Pays de Nemours
Pavillon Hugo,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.263331,2.694353,1 quai Victor Hugo,Office de Tourisme du Pays de Nemours,2026-02-04,,,"Découvrez le Pavillon Hugo à Nemours : un vélo-étape unique offrant hôtel, salon de thé et restaurant traditionnel ! Profitez de sa terrasse et d'un parking à proximité. Idéal pour tous les voyageurs.",77140,Nemours,Seine-et-Marne,Île-de-France,Nemours,CC Pays de Nemours
Maison des Arts,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.263325,2.684789,5 chemin de la Messe,Office de Tourisme du Pays de Nemours,2026-02-04, http://www.saintpierrelesnemours.fr/,,"La Maison des Arts est le nouveau lieu de la culture saint-pierroise. Cet espace complètement modulable accueille des expositions temporaires et prochainement, un musée numérique ainsi qu'un FAB LAB.",77140,Saint-Pierre-lès-Nemours,Seine-et-Marne,Île-de-France,Saint-Pierre-lès-Nemours,CC Pays de Nemours
La Crêperie du Petit Morin,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.943832,3.12385,4 place du Mémorial,Coulommiers Pays de Brie Tourisme,2025-04-09,,,"La crêperie du Petit Morin vous invite à déguster des galettes, des crêpes salées ou sucrées. Il est conseillé de réserver.",77260,La Ferté-sous-Jouarre,Seine-et-Marne,Île-de-France,La Ferté-sous-Jouarre,CA Coulommiers Pays de Brie
La Maison Poincaré,"['Site culturel', 'Musée', 'Lieu', ""Point d'intérêt""]",48.844496,2.344017,11 Rue Pierre et Marie Curie,Choose Paris Region,2025-03-04, https://www.ihp.fr/fr,,"La Maison Poincaré, premier musée dédié aux mathématiques, ouvre ses portes le 30 septembre 2023. Son approche accessible et pluridisciplinaire ravira tous les publics, scientifiques ou curieux. Un musée original à découvrir.",75005,Paris 5e Arrondissement,Paris,Île-de-France,,Non_défini
Hakuba,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.858791,2.342062,8 quai du Louvre,Choose Paris Region,2026-03-30, https://www.chevalblanc.com/fr/<> https://www.sevenrooms.com/reservations/hakuba/?lang=fr,,"Cheval Blanc Paris enrichit son offre gastronomique avec Hakuba, un restaurant japonais d'exception. En cuisine, trois grands chefs qui redoublent d’exigence pour vous faire découvrir la plus belle gastronomie nippone.",75001,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Kilomètre25,"['Restauration', 'Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs', 'Bistrot - Bar à vin']",48.896298,2.395827,12a rue Ella Fitzgerald,Choose Paris Region,2026-04-02, https://www.kilometre25.fr/,,"Découvrez Kilomètre25 à Paris 19ème : un espace de loisirs culturels unique, mêlant bar, pub et divertissements. Idéal pour animer vos soirées, en plein air et à l'abri des intempéries!",75019,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
O'Trois Restaurant,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.611188,2.483563,42 rue Saint Spire,Office de Tourisme Grand Paris Sud Seine-Essonne-Sénart,2025-03-10, https://restaurant-o-trois.eatbu.com/,,Le restaurant O'Trois est un restaurant traditionnel proposant une cuisine savoureuse avec des produits de qualité et frais. Les plats sont faits avec passion et sont bien copieux. Vous y êtes accueillis avec sourire et bienveillance.,91100,Corbeil-Essonnes,Essonne,Île-de-France,Corbeil-Essonnes,CA Grand Paris Sud Seine Essonne Sénart
Restaurant - Jeanjean,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.904251,2.329068,37 avenue du Capitaine Glarner,Agence POP – Plaine commune vous Ouvre ses Portes,2026-04-07, https://www.jeanjeanrestaurant.fr/,,"Jeanjean, bistrot moderne et convivial à Saint-Ouen, propose une cuisine française revisitée par le chef Jean His, formé par des grands noms (Joël Robuchon, Phillipe Etchebest...). Menus saisonniers, vins au verre, et une ambiance unique près des Puces !",93400,Saint-Ouen-sur-Seine,Seine-Saint-Denis,Île-de-France,Saint-Ouen-sur-Seine,Métropole du Grand Paris
Wakeboard,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.930318,2.009053,19 Chemin des Pêcheurs,Communauté Urbaine Grand Paris Seine & Oise,2025-04-16, https://www.wakeandgliss.com/contact,,"Le wakeboard, tracté par un bateau et les pieds fixés à une planche, offre des sensations de vitesse uniques sur l’eau. Idéal pour les amateurs de glisse, qu’ils soient débutants ou confirmés, il garantit un plaisir immédiat !",78670,Villennes-sur-Seine,Yvelines,Île-de-France,Villennes-sur-Seine,CU Grand Paris Seine et Oise
Randonnée en Paddle de Mantes-la-Jolie à Port Ilon,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",49.025854,1.627137,Parking de la Mairie 2 chemin du barrage,Communauté Urbaine Grand Paris Seine & Oise,2025-04-09, https://www.terres-de-seine.fr/,,"Randonnée en paddle de Mantes-la-Jolie à Port Ilon, une aventure au fil de l'eau, une expérience unique accessible à tous, offrant une perspective inédite sur les paysages de Terres de Seine. Soyez prudents et portez un gilet de sauvetage.",78520,Saint-Martin-la-Garenne,Yvelines,Île-de-France,Saint-Martin-la-Garenne,CU Grand Paris Seine et Oise
Au Vieux Pêcheur,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.992671,1.726685,"5, Quai Albert 1er",Communauté Urbaine Grand Paris Seine & Oise,2026-04-03, http://www.au-vieux-pecheur.com/,,"Le restaurant Au vieux pêcheur est situé à Limay, sur les bords de la Seine. Il fait face à la maison du passeur du pont de Mantes, immortalisée par Corot.. Ce lieu pittoresque offre une vue imprenable, créant une atmosphère idéale pour un repas détendu.",78520,Limay,Yvelines,Île-de-France,Limay,CU Grand Paris Seine et Oise
La Guinguette de l'Île au Roi,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.966475,1.998149,181 Chemin de Médan,Communauté Urbaine Grand Paris Seine & Oise,2025-02-17, https://campingileduroi.fr/la-guinguette.php,,"Dégustez des cocktails et des plats gourmands dans une ambiance estivale décontractée au bord de l'eau.. L'hiver, la Guinguette se transforme en restaurant de montagne, idéal pour se détendre. Un cadre enchanteur qui vous séduira tout au long de l'année.",78510,Triel-sur-Seine,Yvelines,Île-de-France,Triel-sur-Seine,CU Grand Paris Seine et Oise
Centre nautique Maxime Sorel,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs', 'Base nautique / centre nautique']",48.991403,1.972518,2 Chemin de la Seine,Communauté Urbaine Grand Paris Seine & Oise,2025-04-09, http://valdeseine.iledeloisirs.fr/,,"Un spot à couper le souffle ! 
Plongez dans l'aventure avec les kayaks ou paddles, hissez les voiles en catamaran ou dériveur, et domptez le vent en planche à voile. Le Centre nautique devient votre port d'attache pour des sensations douces !",78480,Verneuil-sur-Seine,Yvelines,Île-de-France,Verneuil-sur-Seine,CU Grand Paris Seine et Oise
"L'Atelier Terre Émoi, céramiste","['Lieu', ""Point d'intérêt"", ""Artisan d'art"", 'Commerce de détail']",48.912193,1.787681,7 bis rue des Rosiers,Communauté Urbaine Grand Paris Seine & Oise,2025-03-01, https://terreemoi.art/,,"L'Atelier Terre Émoi est un espace dédié à la création céramique, où la matière prend vie et chaque pièce devient une aventure. Le nom a été choisi pour refléter la relation profonde qui unit l'artisan, ses élèves et leurs créations à la terre.",78580,Jumeauville,Yvelines,Île-de-France,Jumeauville,CU Grand Paris Seine et Oise
Wafu Restaurant,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.967419,1.869117,ZAC les meriels route D14,Communauté Urbaine Grand Paris Seine & Oise,2025-03-10, https://wafu78.eatbu.com/?lang=frmap,,"Notre restaurant asiatique vous accueille dans une ambiance chaleureuse et propose une cuisine savoureuse à la carte ou au buffet. Venez découvrir des saveurs authentiques et variées, préparées avec des ingrédients frais, pour un repas convivial.",78410,Flins-sur-Seine,Yvelines,Île-de-France,Flins-sur-Seine,CU Grand Paris Seine et Oise
Restaurant Villa Romana,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.985239,1.745922,Place Maximilien Robespierre,Communauté Urbaine Grand Paris Seine & Oise,2025-03-10, https://villa-romana-limay.eatbu.com/?lang=fr,,"Envie d'un délicieux repas italien ? Découvrez notre restaurant, où la cuisine italienne et française se rencontrent pour ravir vos papilles. Profitez de nos salles climatisées pour une pause gourmande et rafraîchissante, idéale en période de chaleur.",78520,Limay,Yvelines,Île-de-France,Limay,CU Grand Paris Seine et Oise
Parc départemental du Peuple de l'herbe,"['Site culturel', 'Parc et jardin', 'Lieu', ""Point d'intérêt""]",48.935754,2.014511,718 rue du Docteur Marcel Touboul,Conseil Départemental des Yvelines,2025-07-17, https://www.parc-peuple-herbe.fr/,,"Découvrez le Parc du Peuple de l’Herbe à Carrières-sous-Poissy, un écrin de nature de plus de 100 hectares en bord de Seine. Plus grand parc naturel des Yvelines, il vous accueille toute l’année pour une parenthèse verte à deux pas de la ville.",78955,Carrières-sous-Poissy,Yvelines,Île-de-France,Carrières-sous-Poissy,CU Grand Paris Seine et Oise
Musée de l'Aventure Automobile - CAAPY,"['Site culturel', 'Musée', 'Lieu', ""Point d'intérêt""]",48.939103,2.050687,45 rue Jean Pierre Timbaud,Conseil Départemental des Yvelines,2025-09-29, http://www.caapy.net/,,"Découvrez l'histoire captivante de l'industrie automobile à Poissy avec l'association ""L'Aventure Automobile à Poissy - CAAPY"", fondée en 1984 pour préserver les moments clés de l'usine depuis 1938.",78300,Poissy,Yvelines,Île-de-France,Poissy,CU Grand Paris Seine et Oise
Chloé Hoquet Artisan Joaillière et Créatrice,"['Lieu', ""Point d'intérêt"", ""Artisan d'art"", 'Commerce de détail']",48.68972,2.380306,8 avenue Kléber,Comité départemental du tourisme de l'Essonne,2025-09-26, https://chloehoquet.fr/?utm_source=essonnnetourisme&utm_medium=annuaire&utm_campaign=annuaireessonnnetourisme.,,"Chloé Hoquet, artisan joaillier et créatrice sur-mesure, forge des pièces uniques inspirées de l’orfèvrerie antique et des formes archaïques en or 18 carats recyclé. Chaque création reflète un savoir-faire artisanal exigeant.",91260,Juvisy-sur-Orge,Essonne,Île-de-France,Juvisy-sur-Orge,Métropole du Grand Paris
Médiathèque Intercommunale Diane-de-Poitiers d'Étampes,"['Site culturel', 'Bibliothèque - Médiathèque', 'Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.435529,2.160875,4 rue Sainte Croix,Communauté d'Agglomération de l'Etampois Sud-Essonne,2025-09-12, https://mediatheques.caese.fr/<> https://mediatheques.caese.fr/les-mediatheques/les-mediatheques,,"Cet ancien hôtel particulier abrite une collection de 50 000 documents disponible pour tous les publics, ainsi qu'une soixantaine d’abonnements à des revues et journaux. Vous pourrez emprunter livres, DVD, CD, livres audio, mangas, BD et liseuses.",91150,Étampes,Essonne,Île-de-France,Étampes,CA Étampois Sud Essonne
JF & D Créations,"['Lieu', ""Point d'intérêt"", ""Artisan d'art"", 'Commerce de détail']",48.39243,2.026337,3 rue de la chaussée de l'étang,Communauté d'Agglomération de l'Etampois Sud-Essonne,2025-12-09,,,Fabrication artisanal.,91740,Chalou-Moulineux,Essonne,Île-de-France,Chalou-Moulineux,CA Étampois Sud Essonne
